TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value
TOX-61949,,(4-propoxynaphthalen-1-yl)methanamine,59145,CCCOc1ccc(CN)c2ccccc12,LVRISNAXBXTAST-UHFFFAOYSA-N,17.99949837
TOX-61950,,"N-(5,6,7,8-tetrahydronaphthalen-1-ylmethyl)-4,5-dihydro-1,3-oxazol-2-amine",59146,c1cc2c(c(CNC3=NCCO3)c1)CCCC2,RQEWSHOBBNZGQY-UHFFFAOYSA-N,12.99994355
TOX-61952,,"2-(dimethylaminomethylidene)-7-nitro-3,4-dihydronaphthalen-1-one",59148,CN(C)C=C1CCc2ccc([N+](=O)[O-])cc2C1=O,KNKORHOLTZAGFJ-UHFFFAOYSA-N,55.99863567
TOX-61954,,"2-chloro-N-(2,3-dihydrobenzo[g][1,4]benzodioxin-3-ylmethyl)-N-methylethanamine",59152,CN(CCCl)CC1COc2cc3ccccc3cc2O1,MGDNXHGADOQEOT-UHFFFAOYSA-N,55.9984646
TOX-61955,,"3-(difluoromethylidene)-2,2-difluorobenzo[g][1]benzofuran",59154,FC(F)=C1c2ccc3ccccc3c2OC1(F)F,HCUKEXAHYWBXIJ-UHFFFAOYSA-N,17.99985839
TOX-61956,,N'-(3-chlorobenzoyl)naphthalene-1-carbohydrazide,59157,O=C(NNC(=O)c1cccc2ccccc12)c1cccc(Cl)c1,YLTYDAQGPZVZCA-UHFFFAOYSA-N,180.0182902
TOX-61957,,"5-chloro-1,1,1-trifluoro-2-(trifluoromethyl)pentane-2,4-diol",3063983,OC(CCl)CC(O)(C(F)(F)F)C(F)(F)F,GAOZSJYNOQPCSY-UHFFFAOYSA-N,17.99993093
TOX-61958,,"1,1,1-trifluoro-4-methyl-2-(trifluoromethyl)pentane-2,4-diol",294166,CC(C)(O)CC(O)(C(F)(F)F)C(F)(F)F,BXXMNESHOLNUNS-UHFFFAOYSA-N,74.99906313
TOX-61959,,"1,1,1-trifluoro-5-phenyl-2-(trifluoromethyl)pentane-2,4-diol",3063984,OC(Cc1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F,YXJIPDGYMFBWAF-UHFFFAOYSA-N,55.99925881
TOX-61960,,"1,1,1-trifluoro-4-(4-methylphenyl)-2-(trifluoromethyl)pentane-2,4-diol",294167,Cc1ccc(C(C)(O)CC(O)(C(F)(F)F)C(F)(F)F)cc1,JHEVMLMNUBLWIU-UHFFFAOYSA-N,55.99982287
TOX-61961,,"5,5,5-trifluoro-4-hydroxy-1-(4-nitrophenyl)-4-(trifluoromethyl)pentane-1,2-dione",294314,O=C(CC(O)(C(F)(F)F)C(F)(F)F)C(=O)c1ccc([N+](=O)[O-])cc1,RJLWBZHWFSHJJH-UHFFFAOYSA-N,56.0003118
TOX-61962,,"4,4-dichloro-1,1,1-trifluoro-2-(trifluoromethyl)pentan-2-ol",293551,CC(Cl)(Cl)CC(O)(C(F)(F)F)C(F)(F)F,QLVOOYXXQZSRGC-UHFFFAOYSA-N,55.99859507
TOX-61963,,"1-bromo-5,5,5-trifluoro-4-hydroxy-4-(trifluoromethyl)pentan-2-one",293413,O=C(CBr)CC(O)(C(F)(F)F)C(F)(F)F,MTVWNJLYMMAKPQ-UHFFFAOYSA-N,56.00073931
TOX-61964,,"(4E)-1-chloro-2-[chloro(difluoro)methyl]-4-[(2,4-dinitrophenyl)hydrazinylidene]-1,1-difluoropentan-2-ol",5746752,C/C(CC(O)(C(F)(F)Cl)C(F)(F)Cl)=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],HFWJGRXAYNPUOJ-KPSZGOFPSA-N,31.9997804
TOX-61965,,"1-chloro-2-[chloro(difluoro)methyl]-1,1-difluoro-4-hydroxyiminopentan-2-ol",299583,CC(CC(O)(C(F)(F)Cl)C(F)(F)Cl)=NO,PUSDKNAQCQFZBD-UHFFFAOYSA-N,55.99897068
TOX-61966,,"1,1-dichloro-2-[chloro(difluoro)methyl]-1-fluoro-4-hydroxyiminopentan-2-ol",3063986,CC(CC(O)(C(F)(F)Cl)C(F)(Cl)Cl)=NO,SCARABYIZVHBPP-UHFFFAOYSA-N,56.00388247
TOX-61967,,"1-chloro-5,5,5-trifluoro-4-hydroxy-4-(trifluoromethyl)pentan-2-one",3029720,O=C(CCl)CC(O)(C(F)(F)F)C(F)(F)F,NAOYHAKZLFCKQW-UHFFFAOYSA-N,55.99891706
TOX-61968,,"4-chloro-5,5,5-trifluoro-4-(trifluoromethyl)pentan-2-one",293552,CC(=O)CC(Cl)(C(F)(F)F)C(F)(F)F,RHBJHTMRXIJSIX-UHFFFAOYSA-N,99.99752619
TOX-61969,,"5,5,5-trifluoro-4-hydroxy-1-phenyl-4-(trifluoromethyl)pentan-2-one",297435,O=C(Cc1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F,HUAFVTMSVNQVEQ-UHFFFAOYSA-N,100.0006661
TOX-61970,,"1,1,1-trifluoro-4-hydroxyimino-5-phenyl-2-(trifluoromethyl)pentan-2-ol",297472,ON=C(Cc1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F,CSKPREQAWKWFCQ-UHFFFAOYSA-N,99.99904834
TOX-61971,,"(4E)-1,1,1-trifluoro-5-phenyl-4-(phenylhydrazinylidene)-2-(trifluoromethyl)pentan-2-ol",5746755,OC(C/C(Cc1ccccc1)=N\Nc1ccccc1)(C(F)(F)F)C(F)(F)F,OAHPSSAZMQFCQH-CVKSISIWSA-N,99.99308265
TOX-61972,,"[(Z)-[5,5,5-trifluoro-4-hydroxy-1-phenyl-4-(trifluoromethyl)pentan-2-ylidene]amino]thiourea",5746756,NC(=S)N/N=C(\Cc1ccccc1)CC(O)(C(F)(F)F)C(F)(F)F,PCFADYHVEIBUEZ-NKVSQWTQSA-N,55.99969997
TOX-61973,,"(4E)-4-[(2,4-dinitrophenyl)hydrazinylidene]-1,1,1-trifluoro-2-(trifluoromethyl)pentan-2-ol",5746757,C/C(CC(O)(C(F)(F)F)C(F)(F)F)=N/Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],ROFRLYREHGHRDM-KPSZGOFPSA-N,31.99976248
TOX-61974,,"1,1,1-trifluoro-4-hydroxyimino-2-(trifluoromethyl)pentan-2-ol",377648,CC(CC(O)(C(F)(F)F)C(F)(F)F)=NO,JHARULSMJVOMKF-UHFFFAOYSA-N,100.002091
TOX-61975,,(1-methylpiperidin-4-yl) 2-hydroxy-2-propan-2-ylpent-3-enoate,3063988,CC=CC(O)(C(=O)OC1CCN(C)CC1)C(C)C,ATNZWHAGSAJESA-UHFFFAOYSA-N,62.99802627
TOX-61976,,1-azabicyclo[2.2.2]octan-3-yl 2-hydroxy-2-propan-2-ylpent-3-enoate,3063989,CC=CC(O)(C(=O)OC1CN2CCC1CC2)C(C)C,NVXHXEFYPMAFMF-UHFFFAOYSA-N,70.99761005
TOX-61977,,"N-[(E)-[5,5,5-trifluoro-4-(trifluoromethyl)pent-3-en-2-ylidene]amino]aniline",5746759,C/C(C=C(C(F)(F)F)C(F)(F)F)=N/Nc1ccccc1,ZCZRIGFRHZINKM-UFWORHAWSA-N,99.99864958
TOX-61978,,"N,N-diethyl-1,5-diphenylpentan-3-amine",3063991,CCN(CC)C(CCc1ccccc1)CCc1ccccc1,HITGHQWRBFLZPW-UHFFFAOYSA-N,37.00375674
TOX-61979,,1-azabicyclo[2.2.2]octan-3-yl 2-hydroxy-2-propan-2-ylpent-3-ynoate,380281,CC#CC(O)(C(=O)OC1CN2CCC1CC2)C(C)C,PIQGPSJRLJWWML-UHFFFAOYSA-N,111.9987338
TOX-61980,,(1-methylpiperidin-4-yl) 2-hydroxy-2-prop-1-ynylpent-3-ynoate,3063992,CC#CC(O)(C#CC)C(=O)OC1CCN(C)CC1,PJWQCCFSMZZYBL-UHFFFAOYSA-N,177.9928605
TOX-61981,,1-azabicyclo[2.2.2]octan-3-yl 2-hydroxy-2-prop-1-ynylpent-3-ynoate,380303,CC#CC(O)(C#CC)C(=O)OC1CN2CCC1CC2,PSNXEMLZSUPRKP-UHFFFAOYSA-N,177.9993189
TOX-61982,,"[(Z)-[6-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)-3,5,5-trimethylcyclohex-2-en-1-ylidene]amino]urea",5746760,CC1=C/C(=N\NC(N)=O)C(C(O)(C(F)(F)F)C(F)(F)F)C(C)(C)C1,WVCKLEAZQRVDSE-YXSASFKJSA-N,5.599906996
TOX-61983,,"[(Z)-[6-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)-3,5,5-trimethylcyclohex-2-en-1-ylidene]amino]thiourea",5465685,CC1=C/C(=N\NC(N)=S)C(C(O)(C(F)(F)F)C(F)(F)F)C(C)(C)C1,JFUDBCXCGILAGW-YXSASFKJSA-N,74.99920491
TOX-61984,,N-(2-chloroethyl)-N-methyl-1-phenylcyclohexan-1-amine,3063994,CN(CCCl)C1(c2ccccc2)CCCCC1,XXIRYLJIXKVSMA-UHFFFAOYSA-N,55.99755356
TOX-61985,,2-(cyclohexylmethyl)cyclohexan-1-amine,297772,NC1CCCCC1CC1CCCCC1,WEKJRCTYKLQCDR-UHFFFAOYSA-N,31.99836193
TOX-61986,,"N-(3,5-dimethylcyclohexyl)-4,5-dihydro-1,3-oxazol-2-amine",379517,CC1CC(C)CC(NC2=NCCO2)C1,JJZCPNNQNQADNU-UHFFFAOYSA-N,74.99847161
TOX-61987,,4-nonylcyclohexan-1-amine,3063999,CCCCCCCCCC1CCC(N)CC1,HXTBVHGLLSNIEO-UHFFFAOYSA-N,7.499667289
TOX-61988,,"N-cyclohexyl-1,3-oxazol-2-amine",294110,c1coc(NC2CCCCC2)n1,HZFQHZAHJGPFTJ-UHFFFAOYSA-N,55.99865241
TOX-61989,,"2,2,3,3-tetrafluoro-3a,4,5,8,9,9a-hexahydrocycloocta[b]thiophene",299698,FC1(F)SC2CCC=CCCC2C1(F)F,CACOAUUEYJRRHA-UHFFFAOYSA-N,3.199933409
TOX-61990,,"N-cyclooctyl-4,5-dihydro-1,3-oxazol-2-amine",294256,C1CCCC(NC2=NCCO2)CCC1,IICONEMAVPCEOT-UHFFFAOYSA-N,23.99951095
TOX-61991,,(1-methylpiperidin-4-yl) 2-(1-hydroxycyclopentyl)-2-phenylacetate,3064000,CN1CCC(OC(=O)C(c2ccccc2)C2(O)CCCC2)CC1,ZENVFUSOUSLURJ-UHFFFAOYSA-N,59.39154313
TOX-61992,,(1-methylpiperidin-4-yl)methyl 2-(1-hydroxycyclopentyl)-2-phenylacetate,3064003,CN1CCC(COC(=O)C(c2ccccc2)C2(O)CCCC2)CC1,PAAIBNKRZJMEFA-UHFFFAOYSA-N,42.41923891
TOX-61993,,1-azabicyclo[2.2.2]octan-3-yl 2-(1-hydroxycyclopentyl)-2-phenylacetate,380260,O=C(OC1CN2CCC1CC2)C(c1ccccc1)C1(O)CCCC1,ZMPSKFMPHXKCJA-UHFFFAOYSA-N,29.23662712
TOX-61994,,1-azabicyclo[2.2.2]octan-3-yl 2-(2-hydroxycyclopentyl)-2-phenylacetate,3064006,O=C(OC1CN2CCC1CC2)C(c1ccccc1)C1CCCC1O,FQLVNRQCYDDSCB-UHFFFAOYSA-N,13.99830013
TOX-61995,,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 2-(1-hydroxycyclopentyl)-2-phenylacetate,3064008,CN1C2CCC1CC(OC(=O)C(c1ccccc1)C1(O)CCCC1)C2,WSPKSISSKPUQDG-UHFFFAOYSA-N,4417.424376
TOX-61996,,"N,N-dimethyl-1-phenylcyclopentane-1-carboxamide",3064009,CN(C)C(=O)C1(c2ccccc2)CCCC1,PUAPQMGDNJNOLF-UHFFFAOYSA-N,55.99948458
TOX-61997,,N-methyl-1-phenylcyclopentane-1-carboxamide,282489,CNC(=O)C1(c2ccccc2)CCCC1,WVSDQRXMAMFRGL-UHFFFAOYSA-N,74.99815525
TOX-61998,,(1-prop-2-enylpiperidin-4-yl) 2-cyclopentyl-2-hydroxyhex-3-enoate,380294,C=CCN1CCC(OC(=O)C(O)(C=CCC)C2CCCC2)CC1,XQKHEGYSDODBLT-UHFFFAOYSA-N,56.00679403
TOX-61999,,(1-methylpiperidin-4-yl) 2-cyclopentyl-2-hydroxyhex-3-enoate,380268,CCC=CC(O)(C(=O)OC1CCN(C)CC1)C1CCCC1,KZQMQKXFKZZRSP-UHFFFAOYSA-N,70.99447239
TOX-62000,,(1-methylpiperidin-4-yl) 2-cyclopentyl-2-hydroxy-3-methylbut-3-enoate,3064010,C=C(C)C(O)(C(=O)OC1CCN(C)CC1)C1CCCC1,YXQHNBSCRZRLDI-UHFFFAOYSA-N,55.99880592
TOX-62001,,(2-methyl-1-azabicyclo[2.2.2]octan-3-yl) 2-cyclopentyl-2-hydroxy-3-methylbut-3-enoate,3064011,C=C(C)C(O)(C(=O)OC1C2CCN(CC2)C1C)C1CCCC1,JXVIPUWMFDEJQZ-UHFFFAOYSA-N,55.99380676
TOX-62002,,1-azabicyclo[2.2.2]octan-3-yl 2-cyclopentyl-2-hydroxy-3-methylbut-3-enoate,3064012,C=C(C)C(O)(C(=O)OC1CN2CCC1CC2)C1CCCC1,FWUUDTAVGYDYLY-UHFFFAOYSA-N,55.99866395
TOX-62003,,(2-methyl-1-azabicyclo[2.2.2]octan-3-yl) 2-cyclopentyl-2-hydroxy-5-methylhex-5-en-3-ynoate,3064013,C=C(C)C#CC(O)(C(=O)OC1C2CCN(CC2)C1C)C1CCCC1,IOYJWKAGZYOPMJ-UHFFFAOYSA-N,55.99053871
TOX-62004,,(2-methyl-1-azabicyclo[2.2.2]octan-3-yl) 2-cyclopentyl-2-hydroxy-5-methylhex-3-ynoate,319405,CC(C)C#CC(O)(C(=O)OC1C2CCN(CC2)C1C)C1CCCC1,XTMSIXVWPIMEEC-UHFFFAOYSA-N,56.00470207
TOX-62005,,1-azabicyclo[2.2.2]octan-3-yl 2-cyclopentyl-2-hydroxypent-3-enoate,380269,CC=CC(O)(C(=O)OC1CN2CCC1CC2)C1CCCC1,KFIKGORTYFCONO-UHFFFAOYSA-N,70.99830613
TOX-62006,,(1-prop-2-enylpiperidin-4-yl) 2-cyclopentyl-2-hydroxypent-3-ynoate,380296,C=CCN1CCC(OC(=O)C(O)(C#CC)C2CCCC2)CC1,KFAKSXHFDZBAHZ-UHFFFAOYSA-N,99.99410641
TOX-62007,,(2-ethyl-1-azabicyclo[2.2.2]octan-3-yl) 2-cyclopentyl-2-hydroxypent-3-ynoate,297108,CC#CC(O)(C(=O)OC1C2CCN(CC2)C1CC)C1CCCC1,ODQRBIGXTBQBIM-UHFFFAOYSA-N,55.9921113
TOX-62008,,1-azabicyclo[2.2.2]octan-3-yl 2-cyclopentyl-2-hydroxyacetate,3064014,O=C(OC1CN2CCC1CC2)C(O)C1CCCC1,UNGLWVWEWUYGCI-UHFFFAOYSA-N,49.99960532
TOX-62009,,"2,5-bis(1,3-dichloro-1,1,3,3-tetrafluoro-2-hydroxypropan-2-yl)cyclopentan-1-one",377631,O=C1C(C(O)(C(F)(F)Cl)C(F)(F)Cl)CCC1C(O)(C(F)(F)Cl)C(F)(F)Cl,PLJLDBYXNJNTPM-UHFFFAOYSA-N,56.00255616
TOX-62010,,"2,5-bis(1-chloro-1,1,3,3,3-pentafluoro-2-hydroxypropan-2-yl)cyclopentan-1-one",3064015,O=C1C(C(O)(C(F)(F)F)C(F)(F)Cl)CCC1C(O)(C(F)(F)F)C(F)(F)Cl,NHQVPPUSILBTNL-UHFFFAOYSA-N,56.00024939
TOX-62011,,"2,5-bis(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)cyclopentan-1-one",379524,O=C1C(C(O)(C(F)(F)F)C(F)(F)F)CCC1C(O)(C(F)(F)F)C(F)(F)F,NVMISAZNGOTJHN-UHFFFAOYSA-N,56.00026909
TOX-62012,,"1-chloro-1,1,3,3,3-pentafluoro-2-(2-hydroxyiminocyclopentyl)propan-2-ol",3064016,ON=C1CCCC1C(O)(C(F)(F)F)C(F)(F)Cl,UIXUGMANNWFFKJ-UHFFFAOYSA-N,42.00029827
TOX-62013,,"2,2-dibromo-5-(1,1,1,3,3,3-hexafluoro-2-hydroxypropan-2-yl)cyclopentan-1-one",3064017,O=C1C(C(O)(C(F)(F)F)C(F)(F)F)CCC1(Br)Br,RYDKWHUVPFZGPU-UHFFFAOYSA-N,56.00000005
TOX-62014,,"1,3-dichloro-1,1,3,3-tetrafluoro-2-(2-hydroxyiminocyclopentyl)propan-2-ol",3064018,ON=C1CCCC1C(O)(C(F)(F)Cl)C(F)(F)Cl,AYBMVDLYSHZHSH-UHFFFAOYSA-N,41.99957726
TOX-62015,,"[(Z)-[2-(1,3-dichloro-1,1,3,3-tetrafluoro-2-hydroxypropan-2-yl)cyclopentylidene]amino]thiourea",5465678,NC(=S)N/N=C1\CCCC1C(O)(C(F)(F)Cl)C(F)(F)Cl,RJBNNYJHGGOJCR-ZWSORDCHSA-N,55.99968554
TOX-62016,,(1-methylpiperidin-4-yl) 2-cyclopentyl-2-hydroxypent-3-enoate,3064019,CC=CC(O)(C(=O)OC1CCN(C)CC1)C1CCCC1,GRJFSVJCYOIYQH-UHFFFAOYSA-N,70.99848612
TOX-62017,,"3-(2-chloroethyl)-N-(5,6,7,8-tetrahydronaphthalen-1-yl)-1,3-oxazolidin-2-imine",3064021,ClCCN1CCOC1=Nc1cccc2c1CCCC2,RSTBJZYRAIRWEU-UHFFFAOYSA-N,55.99939741
TOX-62022,,"5-[(4-methylpiperazin-1-yl)methyl]-3-[(5-nitrofuran-2-yl)methylideneamino]-1,3-oxazolidin-2-one",3064027,CN1CCN(CC2CN(N=Cc3ccc([N+](=O)[O-])o3)C(=O)O2)CC1,OZKHAHXAPNYICQ-UHFFFAOYSA-N,449.9919963
TOX-62023,,"N-cyclododecyl-4,5-dihydro-1,3-oxazol-2-amine",294246,C1CCCCCC(NC2=NCCO2)CCCCC1,YEFZFXJAJLSCSJ-UHFFFAOYSA-N,55.99955625
TOX-62024,,"N-[1-(2-methylphenyl)ethyl]-4,5-dihydro-1,3-oxazol-2-amine",297433,Cc1ccccc1C(C)NC1=NCCO1,LSAVKNWLWCADEB-UHFFFAOYSA-N,17.99973565
TOX-62025,,"N-(2-ethoxynaphthalen-1-yl)-4,5-dihydro-1,3-oxazol-2-amine",379569,CCOc1ccc2ccccc2c1NC1=NCCO1,VNZRSIDFGDZTFD-UHFFFAOYSA-N,74.99853692
TOX-62026,,"N-[(4-propan-2-yloxynaphthalen-1-yl)methyl]-4,5-dihydro-1,3-oxazol-2-amine",379566,CC(C)Oc1ccc(CNC2=NCCO2)c2ccccc12,PAXDSHJDFGCEQX-UHFFFAOYSA-N,55.99822763
TOX-62027,,"N-[(4-methoxyphenyl)methyl]-4,5-dihydro-1,3-oxazol-2-amine",3064028,COc1ccc(CNC2=NCCO2)cc1,BTRLNNOHLYYWBM-UHFFFAOYSA-N,55.99864236
TOX-62028,,"N-(3-methyl-2,3-dihydro-1H-inden-4-yl)-4,5-dihydro-1,3-oxazol-2-amine",3064029,CC1CCc2cccc(NC3=NCCO3)c21,PFPPRZQLMZXVNI-UHFFFAOYSA-N,55.99896431
TOX-62029,,"N-methyl-N-naphthalen-1-yl-4,5-dihydro-1,3-oxazol-2-amine",379223,CN(C1=NCCO1)c1cccc2ccccc12,IPAHKTWWNUVYLX-UHFFFAOYSA-N,41.99832953
TOX-62030,,"N-[(2-methylnaphthalen-1-yl)methyl]-4,5-dihydro-1,3-oxazol-2-amine",3064031,Cc1ccc2ccccc2c1CNC1=NCCO1,KZUVNFGKJIKJSK-UHFFFAOYSA-N,23.99940075
TOX-62031,,"N-[(4-methylnaphthalen-1-yl)methyl]-4,5-dihydro-1,3-oxazol-2-amine",3064033,Cc1ccc(CNC2=NCCO2)c2ccccc12,SGTUFAMFTLPJHH-UHFFFAOYSA-N,17.99955059
TOX-62032,,"N-(2-naphthalen-1-ylethyl)-4,5-dihydro-1,3-oxazol-2-amine",379218,c1ccc2c(CCNC3=NCCO3)cccc2c1,XKIIHBYDGWKACY-UHFFFAOYSA-N,41.99895134
TOX-62033,,"[4-(4,5-dihydro-1,3-oxazol-2-yl)phenyl]-phenyldiazene",293475,c1ccc(N=Nc2ccc(C3=NCCO3)cc2)cc1,KNELIOTUPCHJCS-UHFFFAOYSA-N,55.99799435
TOX-62034,,"2-(3,4,5-trimethoxyphenyl)-4,5-dihydro-1,3-oxazole",293439,COc1cc(C2=NCCO2)cc(OC)c1OC,WPZVHRCLDODCKQ-UHFFFAOYSA-N,55.99881979
TOX-62038,,"(2-ethyl-1,3,4,9-tetrahydropyrido[3,4-b]indol-1-yl)methyl 3,4,5-trimethoxybenzoate",3064040,CCN1CCc2c([nH]c3ccccc23)C1COC(=O)c1cc(OC)c(OC)c(OC)c1,DUPVBGKIHUSDRC-UHFFFAOYSA-N,25.00017666
TOX-62040,,"[1,1,1,7,7,7-hexafluoro-6-hydroxy-4-oxo-2,6-bis(trifluoromethyl)heptan-2-yl] acetate",59159,CC(=O)OC(CC(=O)CC(O)(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,GXWCKSWSEYVETB-UHFFFAOYSA-N,56.00038875
TOX-62041,,1-azabicyclo[2.2.2]octan-3-yl 2-cyclopentyl-2-hydroxyhex-3-ynoate,380266,CCC#CC(O)(C(=O)OC1CN2CCC1CC2)C1CCCC1,CMEALEXDKQTIIP-UHFFFAOYSA-N,49.99705317
TOX-62043,,"N-acridin-9-yl-4,5-dihydro-1,3-oxazol-2-amine",59160,c1ccc2c(NC3=NCCO3)c3ccccc3nc2c1,UHIUPIUDPQWQEY-UHFFFAOYSA-N,31.99878464
TOX-62045,,"2-(diethylamino)ethyl 3,3-diphenylprop-2-enoate",21591,CCN(CC)CCOC(=O)C=C(c1ccccc1)c1ccccc1,XIROWYXRKYJPMU-UHFFFAOYSA-N,128.9856417
TOX-62047,,2-benzylsulfanylethyl pyridine-3-carboxylate,3064048,O=C(OCCSCc1ccccc1)c1cccnc1,NOCMOMLHYMVNAN-UHFFFAOYSA-N,250.0393258
TOX-62049,,1-phenylpentyl pyridine-3-carboxylate,3064051,CCCCC(OC(=O)c1cccnc1)c1ccccc1,YPSASZXSBYEQQF-UHFFFAOYSA-N,249.9962872
TOX-62050,,2-butylsulfanylethyl pyridine-3-carboxylate,3064052,CCCCSCCOC(=O)c1cccnc1,NCQRKPBHENVSNU-UHFFFAOYSA-N,250
TOX-62052,,2-cyclohexylsulfanylethyl pyridine-3-carboxylate,3064055,O=C(OCCSC1CCCCC1)c1cccnc1,ICNZVXHRYKCXET-UHFFFAOYSA-N,249.9924636
TOX-62053,,2-(diethylamino)propyl pyridine-3-carboxylate,3064056,CCN(CC)C(C)COC(=O)c1cccnc1,WRUOSYMLBPTVHM-UHFFFAOYSA-N,24.99947102
TOX-62054,,2-benzhydrylsulfanylethyl pyridine-3-carboxylate,59171,O=C(OCCSC(c1ccccc1)c1ccccc1)c1cccnc1,GWKVFEMBJSLBIQ-UHFFFAOYSA-N,249.9606531
TOX-62055,,2-hexadecylsulfanylethyl pyridine-3-carboxylate,59172,CCCCCCCCCCCCCCCCSCCOC(=O)c1cccnc1,NZPVJPZUSNFEJH-UHFFFAOYSA-N,250.0220769
TOX-62056,,2-hexylsulfanylethyl pyridine-3-carboxylate,59173,CCCCCCSCCOC(=O)c1cccnc1,VLJAYAMTEKTAMW-UHFFFAOYSA-N,249.9962604
TOX-62057,,6-hydroxyhexyl pyridine-3-carboxylate,59174,O=C(OCCCCCCO)c1cccnc1,HRRFQOPYFCYNRN-UHFFFAOYSA-N,249.9977606
TOX-62058,,5-hydroxypentyl pyridine-3-carboxylate,59175,O=C(OCCCCCO)c1cccnc1,VVEZBNVPLZZJBI-UHFFFAOYSA-N,499.9880521
TOX-62059,,3-hydroxypropyl pyridine-3-carboxylate,59176,O=C(OCCCO)c1cccnc1,OVVPXBCSMMGCTP-UHFFFAOYSA-N,11.99993377
TOX-62060,,1-phenylethyl pyridine-3-carboxylate,59177,CC(OC(=O)c1cccnc1)c1ccccc1,FDJWCCPDZQIKLO-UHFFFAOYSA-N,249.9966997
TOX-62061,,2-methylsulfanylethyl pyridine-3-carboxylate,59178,CSCCOC(=O)c1cccnc1,RBIKYSUIHYRVQL-UHFFFAOYSA-N,250.0012676
TOX-62062,,5-(pyridine-3-carbonyloxy)pentyl pyridine-3-carboxylate,59179,O=C(OCCCCCOC(=O)c1cccnc1)c1cccnc1,QXAAJEOJGGACLR-UHFFFAOYSA-N,499.9984095
TOX-62063,,2-pentylsulfanylethyl pyridine-3-carboxylate,59180,CCCCCSCCOC(=O)c1cccnc1,PFLAIDJOORTPCT-UHFFFAOYSA-N,249.9930927
TOX-62064,,2-(2-phenylethylsulfanyl)ethyl pyridine-3-carboxylate,59181,O=C(OCCSCCc1ccccc1)c1cccnc1,AKFDAYXHDDOXQC-UHFFFAOYSA-N,250.0139184
TOX-62066,,2-propylsulfanylethyl pyridine-3-carboxylate,59185,CCCSCCOC(=O)c1cccnc1,ONMGOZLNJYTEJK-UHFFFAOYSA-N,249.9966716
TOX-62067,,2-(pyridin-3-ylmethylsulfanyl)ethyl pyridine-3-carboxylate,59186,O=C(OCCSCc1cccnc1)c1cccnc1,TWRHWXDYSHWBEW-UHFFFAOYSA-N,499.9908876
TOX-62068,,"methyl 1-methyl-4-(2-methylpiperidin-1-yl)-3,6-dihydro-2H-pyridine-5-carboxylate",59188,COC(=O)C1=C(N2CCCCC2C)CCN(C)C1,GYCZXBBYJOKHOU-UHFFFAOYSA-N,41.9986686
TOX-62069,,4-(pyridine-3-carbonyloxy)butyl pyridine-3-carboxylate,59189,O=C(OCCCCOC(=O)c1cccnc1)c1cccnc1,PPJDCSQLKYABRQ-UHFFFAOYSA-N,499.9933406
TOX-62070,,6-thiocyanatohexyl pyridine-3-carboxylate,59190,N#CSCCCCCCOC(=O)c1cccnc1,IESWZNJPBAPLIE-UHFFFAOYSA-N,25
TOX-62071,,5-thiocyanatopentyl pyridine-3-carboxylate,59191,N#CSCCCCCOC(=O)c1cccnc1,MIEUZIWGYDQEJP-UHFFFAOYSA-N,24.9997004
TOX-62072,,[(3-methylphenyl)-phenylmethyl] pyridine-3-carboxylate,59192,Cc1cccc(C(OC(=O)c2cccnc2)c2ccccc2)c1,ZHMDASMDTSWVRD-UHFFFAOYSA-N,250.0321397
TOX-62073,,[(2-methylphenyl)-phenylmethyl] pyridine-3-carboxylate,59193,Cc1ccccc1C(OC(=O)c1cccnc1)c1ccccc1,VPJPVYXGVKPHAJ-UHFFFAOYSA-N,100.012856
TOX-62074,,[(4-methylphenyl)-phenylmethyl] pyridine-3-carboxylate,59194,Cc1ccc(C(OC(=O)c2cccnc2)c2ccccc2)cc1,OBQFMZHIVBKRDA-UHFFFAOYSA-N,250.0321397
TOX-62075,,6-(pyridine-3-carbonyloxy)hexyl pyridine-3-carboxylate,59195,O=C(OCCCCCCOC(=O)c1cccnc1)c1cccnc1,OBKMIDVZRUPSJJ-UHFFFAOYSA-N,100.0097451
TOX-62080,,"4-[(4,5-dihydro-1,3-oxazol-2-ylamino)methyl]-2-methoxyphenol",3064069,COc1cc(CNC2=NCCO2)ccc1O,JSWIQUSGCBFVMK-UHFFFAOYSA-N,55.9989921
TOX-62082,,1-[10-[3-(4-methoxypiperidin-1-yl)propyl]phenothiazin-2-yl]ethanone,35940,COC1CCN(CCCN2c3ccccc3Sc3ccc(C(C)=O)cc32)CC1,JCDADBBKUHSPFI-UHFFFAOYSA-N,24.99646958
